address,country,hs_object_id,industry,phone,raw_email,technical_test___create_date,city,countryTuple
"Viscount   Hill, 2361",England,444901,Dairy products,(+44) 5821 366638,johnathan_cowan1372389077@gompie.com,2021-10-18,Winchester,"('England', 'Winchester')"
"Clavell   Street, 3441",Ireland,444311,Fruit and vegetables,(+44) 8615 555408,johnathan_duvall410284420@bungar.biz,2021-02-04,,"('Ireland', nan)"
"Bocking   Avenue, 9538",England,444628,Bakery products,(+44) 1342 377270,johnathan_duvall676071361@supunk.biz,2021-09-23,Winchester,"('England', 'Winchester')"
"Clyde Route, 9924",England,444035,Milling,(+44) 2064 130444,johnathan_harrison1708335181@eirey.tech,2021-05-08,Plymouth,"('England', 'Plymouth')"
"Canal  Walk, 3707",England,444638,Animal feeds,(+44) 8243 863364,johnathan_harrison227044592@eirey.tech,2021-01-21,Winchester,"('England', 'Winchester')"
"Waite  Avenue, 2008",England,443944,Bakery products,(+44) 4782 583248,johnathan_kidd1388459908@gompie.com,2021-05-31,Winchester,"('England', 'Winchester')"
"Gatonby   Vale, 9365",Ireland,438382,Bakery products,(+44) 7688 582467,johnathan_kidd1884436058@gmail.com,2021-10-26,Dublin,"('Ireland', 'Dublin')"
"Thomas Doyle   Hill, 4192",England,443980,Dairy products,(+44) 2231 786082,johnathan_king1296557152@yahoo.com,2021-11-25,Winchester,"('England', 'Winchester')"
"Elf  Avenue, 7545",Ireland,443164,Meat,(+44) 4455 408224,johnathan_king242753268@bungar.biz,2021-03-26,Limerick,"('Ireland', 'Limerick')"
"Mariner  Hill, 5312",England,443982,Animal feeds,(+44) 4063 655831,johnathan_matthews1441532675@eirey.tech,2021-07-13,London,"('England', 'London')"
"Gatonby   Crossroad, 342",England,444206,Poultry and fish,(+44) 6600 456737,johnathan_matthews1774067097@jiman.org,2021-04-09,Oxford,"('England', 'Oxford')"
"St. Jamess  Tunnel, 8770",Ireland,443977,Bakery products,(+44) 1878 455681,johnathan_mcgregor1198753566@hourpy.biz,2021-05-05,Limerick,"('Ireland', 'Limerick')"
"Battersea   Hill, 5564",England,447104,Bakery products,(+44) 8308 124187,johnathan_mcgregor747136636@infotech44.tech,2021-12-20,London,"('England', 'London')"
"Boadicea   Pass, 7596",England,443842,Bakery products,(+44) 4155 464327,johnathan_murphy1603570217@hourpy.biz,2021-05-04,,"('England', nan)"
"Chestnut Rise Drive, 9623",Ireland,443938,Dairy products,(+44) 7636 850411,johnathan_murphy319467281@eirey.tech,2021-04-27,Waterford,"('Ireland', 'Waterford')"
"Duthie   Hill, 7333",Ireland,425842,Animal feeds,(+44) 1834 272703,johnathan_murphy870404005@dionrab.com,2021-05-09,Dublin,"('Ireland', 'Dublin')"
"Enderby   Tunnel, 3141",Ireland,429145,Milling,(+44) 2877 070155,johnathan_quinn1989256347@ovock.tech,2021-04-14,Limerick,"('Ireland', 'Limerick')"
"Yorkshire  Rue, 8101",Ireland,446409,Bakery products,(+44) 3443 625747,johnathan_quinn2090735720@nanoff.biz,2021-02-06,,"('Ireland', nan)"
"Argyle  Boulevard, 4437",Ireland,443700,Meat,(+44) 8485 73375,johnathan_robinson533779428@yahoo.com,2021-01-03,Cork,"('Ireland', 'Cork')"
"Cavell   Street, 3026",Ireland,444038,Animal feeds,(+44) 2127 378622,johnathan_robinson863195685@gembat.biz,2021-04-11,,"('Ireland', nan)"
"Elizabeth  Walk, 3259",England,444501,Poultry and fish,(+44) 5433 570140,johnathan_simpson1611736703@gmail.com,2021-06-13,Winchester,"('England', 'Winchester')"
"Bacton   Pass, 9661",Ireland,443173,Dairy products,(+44) 5075 308113,johnathan_simpson904055210@deavo.com,2021-12-26,Dublin,"('Ireland', 'Dublin')"
"Archery  Road, 3874",England,443193,Animal feeds,(+44) 6826 605858,johnathan_thornton1178347395@nanoff.biz,2021-07-23,London,"('England', 'London')"
"Waite  Walk, 2662",Ireland,444617,Meat,(+44) 8176 060784,johnathan_thornton439940861@ubusive.com,2021-11-02,,"('Ireland', nan)"
"Magnolia Route, 7831",England,438391,Meat,(+44) 3475 572401,johnathan_vaughn1754873656@nanoff.biz,2021-05-24,,"('England', nan)"
"Heritage Avenue, 2062",England,440148,Meat,(+44) 4411 275466,johnathan_vaughn827845330@womeona.net,2021-08-31,,"('England', nan)"
"Kingly  Rue, 1245",Ireland,444701,Meat,(+44) 3656 404363,johnathan_villiger517280475@bretoux.com,2021-03-12,Dublin,"('Ireland', 'Dublin')"
"Lincoln Grove, 8506",England,421330,Bakery products,(+44) 7070 607178,johnathan_villiger853326453@yahoo.com,2021-09-11,Plymouth,"('England', 'Plymouth')"
"Lexington Tunnel, 2756",Ireland,433934,Dairy products,(+44) 3135 322435,johnathan_whitmore1192967730@bungar.biz,2021-06-30,Waterford,"('Ireland', 'Waterford')"
"Battis   Rue, 5591",England,444629,Bakery products,(+44) 7210 434757,johnathan_whitmore1364570179@atink.com,2021-11-25,Plymouth,"('England', 'Plymouth')"
"Belmore  Hill, 3508",England,444041,Milling,(+44) 2408 257215,johnathan_woods1496111937@famism.biz,2021-01-17,Oxford,"('England', 'Oxford')"
"Pine Lane, 6086",England,442330,Animal feeds,(+44) 6808 525512,johnathan_woods1860645814@deons.tech,2021-12-02,Oxford,"('England', 'Oxford')"
"Apollo  Street, 2663",Ireland,443943,Animal feeds,(+44) 6835 043763,johnny_allen1103061267@fuliss.net,2021-02-14,Limerick,"('Ireland', 'Limerick')"
"Blackwall  Walk, 5562",England,442342,Dairy products,(+44) 4607 8557,johnny_allen81740805@gmail.com,2021-01-18,Winchester,"('England', 'Winchester')"
"Battis   Way, 1298",England,421337,Milling,(+44) 8627 060460,johnny_amstead1894509819@nanoff.biz,2021-04-07,Plymouth,"('England', 'Plymouth')"
"Arbutus   Way, 2422",Ireland,443946,Dairy products,(+44) 2566 65084,johnny_amstead511723196@kideod.biz,2021-10-07,Dublin,"('Ireland', 'Dublin')"
"Chalcot  Drive, 8878",England,443846,Bakery products,(+44) 1430 805738,johnny_andersson1976072003@gompie.com,2021-06-29,Milton Keynes,"('England', 'Milton Keynes')"
"Bellenden   Tunnel, 5404",England,425843,Milling,(+44) 7282 021003,johnny_andersson2086382010@sveldo.biz,2021-03-02,Plymouth,"('England', 'Plymouth')"
"Black Swan  Lane, 1305",England,444418,Animal feeds,(+44) 6517 875124,johnny_brooks1303776848@nimogy.biz,2021-02-24,,"('England', nan)"
"Chestnut  Street, 2688",Ireland,445167,Fruit and vegetables,(+44) 2118 527728,johnny_brooks1349892907@famism.biz,2021-03-18,Cork,"('Ireland', 'Cork')"
"Elba  Lane, 8834",Ireland,441800,Dairy products,(+44) 4208 1808,johnny_clarke1883575982@dionrab.com,2021-01-30,,"('Ireland', nan)"
"Woodland Rue, 4936",England,444420,Fruit and vegetables,(+44) 1813 880283,johnny_clarke568882190@irrepsy.com,2021-09-08,Winchester,"('England', 'Winchester')"
"Birkin   Walk, 8596",England,442087,Poultry and fish,(+44) 4126 27200,johnny_eyres1465761689@twace.org,2021-02-07,Oxford,"('England', 'Oxford')"
"Calderwood   Street, 3715",England,429477,Fruit and vegetables,(+44) 3108 133476,johnny_eyres749107447@cispeto.com,2021-08-23,Oxford,"('England', 'Oxford')"
"East Tunnel, 156",Ireland,445901,Meat,(+44) 7653 535720,johnny_fox1248816319@guentu.biz,2021-07-15,Waterford,"('Ireland', 'Waterford')"
"Viscount   Street, 9573",England,444637,Poultry and fish,(+44) 4756 446747,johnny_fox972396507@typill.biz,2021-08-07,,"('England', nan)"
"Balfe   Road, 9019",England,443661,Fruit and vegetables,(+44) 1048 621785,johnny_harrington1059105698@brety.org,2021-11-10,Winchester,"('England', 'Winchester')"
"St. Jamess  Lane, 6704",England,443192,Dairy products,(+44) 2552 757856,johnny_harrington1551096377@liret.org,2021-12-23,,"('England', nan)"
"Westcott  Way, 4325",Ireland,444618,Poultry and fish,(+44) 4470 241721,johnny_king1435487380@liret.org,2021-09-07,Limerick,"('Ireland', 'Limerick')"
"Clere  Way, 9114",England,416049,Dairy products,(+44) 5611 12815,johnny_king1443166907@vetan.org,2021-06-25,Winchester,"('England', 'Winchester')"
"Sundown Tunnel, 7421",England,444216,Bakery products,(+44) 7700 388212,johnny_lindsay311550239@bretoux.com,2021-02-08,Plymouth,"('England', 'Plymouth')"
"Bacton   Crossroad, 3487",England,444808,Bakery products,(+44) 1122 434362,johnny_lindsay414197866@hourpy.biz,2021-12-06,Oxford,"('England', 'Oxford')"
"Dunton  Route, 3082",Ireland,433929,Fruit and vegetables,(+44) 8003 311071,johnny_lunt1907859262@yahoo.com,2021-09-04,Dublin,"('Ireland', 'Dublin')"
"Belmore  Pass, 5213",England,444081,Poultry and fish,(+44) 8628 081711,johnny_lunt911064918@bauros.biz,2021-06-23,Plymouth,"('England', 'Plymouth')"
"Egerton  Crossroad, 2053",England,444624,Animal feeds,(+44) 8552 650250,johnny_miller1357762360@yahoo.com,2021-09-02,Milton Keynes,"('England', 'Milton Keynes')"
"Heritage Rue, 2007",Ireland,442328,Poultry and fish,(+44) 8273 52683,johnny_miller1824746182@vetan.org,2021-03-15,Limerick,"('Ireland', 'Limerick')"
"Aspen Way, 6559",Ireland,419735,Meat,(+44) 2766 484038,johnny_miller948349938@bungar.biz,2021-09-11,Cork,"('Ireland', 'Cork')"
"Spruce Vale, 6075",Ireland,441135,Meat,(+44) 1208 374166,johnny_moore1988590454@naiker.biz,2021-04-16,Limerick,"('Ireland', 'Limerick')"
"Linda Lane Vale, 2821",Ireland,444078,Milling,(+44) 2341 215804,johnny_moore819540331@fuliss.net,2021-12-16,,"('Ireland', nan)"
"Union  Alley, 9774",Ireland,443693,Milling,(+44) 7865 501213,johnny_moore914589578@ovock.tech,2021-04-15,Waterford,"('Ireland', 'Waterford')"
"Castle Drive, 6017",England,443157,Bakery products,(+44) 1534 54603,johnny_morgan1138305581@atink.com,2021-09-21,Plymouth,"('England', 'Plymouth')"
"Clarges   Boulevard, 2554",England,444219,Fruit and vegetables,(+44) 6441 244083,johnny_morgan1269571406@eirey.tech,2021-03-31,Winchester,"('England', 'Winchester')"
"Maple Lane, 7650",Ireland,419742,Dairy products,(+44) 2533 882385,johnny_morgan1391562309@kideod.biz,2021-09-12,Limerick,"('Ireland', 'Limerick')"
"Carpenter Grove, 990",England,443936,Meat,(+44) 5775 00232,johnny_morgan1626368642@gmail.com,2021-05-23,Winchester,"('England', 'Winchester')"
"Emily  Drive, 1154",England,445851,Milling,(+44) 3203 878213,johnny_morgan1872362067@brety.org,2021-12-06,Oxford,"('England', 'Oxford')"
"Bloomsbury  Tunnel, 8622",England,444320,Bakery products,(+44) 4451 285027,johnny_morris1319130139@nickia.com,2021-10-05,Milton Keynes,"('England', 'Milton Keynes')"
"Boleyn  Alley, 7601",England,448951,Fruit and vegetables,(+44) 5756 637384,johnny_morris1638477782@acrit.org,2021-02-04,London,"('England', 'London')"
"North Street, 7620",England,444341,Dairy products,(+44) 3072 783188,johnny_morris1661188727@deons.tech,2021-02-27,Oxford,"('England', 'Oxford')"
"Collent   Boulevard, 4380",Ireland,443671,Animal feeds,(+44) 5856 353878,johnny_morris1950411637@twace.org,2021-10-11,Limerick,"('Ireland', 'Limerick')"
"Cave   Crossroad, 2596",Ireland,443196,Fruit and vegetables,(+44) 3726 812183,johnny_morris677574902@deavo.com,2021-06-09,Limerick,"('Ireland', 'Limerick')"
"Blanchard  Crossroad, 1084",Ireland,460673,Fruit and vegetables,(+44) 8342 023027,johnny_nicholls1199925880@atink.com,2021-08-25,Cork,"('Ireland', 'Cork')"
"Blendon    Avenue, 8959",Ireland,443967,Fruit and vegetables,(+44) 1100 108044,johnny_nicolas1079772749@yahoo.com,2021-08-19,Cork,"('Ireland', 'Cork')"
"Balham   Crossroad, 9180",Ireland,441796,Animal feeds,(+44) 1046 055650,johnny_nicolas1837952595@tonsy.org,2021-09-16,,"('Ireland', nan)"
"Canning  Drive, 3574",Ireland,444467,Meat,(+44) 1171 771862,johnny_parr1153950778@ubusive.com,2021-02-06,,"('Ireland', nan)"
"Belgrave  Road, 8440",England,442075,Fruit and vegetables,(+44) 6432 536868,johnny_parr1505182584@qater.org,2021-07-02,Milton Keynes,"('England', 'Milton Keynes')"
"Caedmon  Road, 9916",Ireland,444417,Animal feeds,(+44) 8528 40762,johnny_parr805950035@nanoff.biz,2021-01-08,Dublin,"('Ireland', 'Dublin')"
"Hickory   Walk, 2014",England,446431,Animal feeds,(+44) 3745 70504,johnny_porter1763053512@qater.org,2021-02-22,Winchester,"('England', 'Winchester')"
"Falconberg   Way, 9178",England,442329,Meat,(+44) 4445 517557,johnny_porter1957055213@bulaffy.com,2021-01-05,Oxford,"('England', 'Oxford')"
"Linden Hill, 4414",Ireland,444307,Animal feeds,(+44) 2251 180710,johnny_poulton147452125@sveldo.biz,2021-11-04,Cork,"('Ireland', 'Cork')"
"Black Swan  Drive, 4163",England,440142,Meat,(+44) 5220 381361,johnny_poulton762549273@vetan.org,2021-09-09,London,"('England', 'London')"
"Canal  Vale, 9989",England,443668,Fruit and vegetables,(+44) 1005 865501,johnny_robinson1181194065@tonsy.org,2021-05-18,Milton Keynes,"('England', 'Milton Keynes')"
"Dunton  Pass, 7677",England,446416,Milling,(+44) 3058 371366,johnny_robinson1407586364@guentu.biz,2021-08-20,Milton Keynes,"('England', 'Milton Keynes')"
"Besson  Way, 737",Ireland,442844,Fruit and vegetables,(+44) 7884 470643,johnny_ross135896116@typill.biz,2021-10-03,,"('Ireland', nan)"
"Andrews  Drive, 8351",England,443849,Bakery products,(+44) 1736 453286,johnny_ross249317662@mafthy.com,2021-03-30,Plymouth,"('England', 'Plymouth')"
"St. Pauls  Boulevard, 6384",England,444803,Poultry and fish,(+44) 4340 111387,johnny_salt1597763911@supunk.biz,2021-05-16,Winchester,"('England', 'Winchester')"
"Arlington  Avenue, 6273",Ireland,441274,Meat,(+44) 2725 157235,johnny_salt177305019@extex.org,2021-11-01,Waterford,"('Ireland', 'Waterford')"
"Vintners  Tunnel, 7116",England,443158,Fruit and vegetables,(+44) 4767 104284,johnny_salt756979753@bretoux.com,2021-06-30,Plymouth,"('England', 'Plymouth')"
"Sherwood  Grove, 4919",England,441137,Bakery products,(+44) 3220 122287,johnny_silva1753469406@bretoux.com,2021-12-30,Winchester,"('England', 'Winchester')"
"Monroe Rue, 6076",Ireland,444636,Fruit and vegetables,(+44) 2657 607317,johnny_silva706221389@ubusive.com,2021-09-28,,"('Ireland', nan)"
"Tilloch   Drive, 8687",England,460688,Milling,(+44) 2643 372213,johnny_tindall1204168567@gembat.biz,2021-09-03,London,"('England', 'London')"
"Vincent  Lane, 6574",Ireland,442337,Milling,(+44) 5560 141865,johnny_turner1390813313@supunk.biz,2021-03-17,Limerick,"('Ireland', 'Limerick')"
"Camera  Crossroad, 6954",Ireland,446952,Animal feeds,(+44) 1335 447133,johnny_turner479337783@muall.tech,2021-09-12,Waterford,"('Ireland', 'Waterford')"
"Coborn  Street, 9308",England,429488,Dairy products,(+44) 1864 258404,johnny_turner763662269@atink.com,2021-05-04,Winchester,"('England', 'Winchester')"
"Sherwood  Pass, 959",Ireland,444631,Bakery products,(+44) 4111 84380,johnny_walker1578585477@vetan.org,2021-11-30,Limerick,"('Ireland', 'Limerick')"
"Rosewood Grove, 5779",England,421334,Fruit and vegetables,(+44) 6163 556613,johnny_walker516848654@irrepsy.com,2021-02-21,Oxford,"('England', 'Oxford')"
"Elizabeth  Route, 6096",Ireland,444050,Poultry and fish,(+44) 2146 657048,johnny_wood1741498510@acrit.org,2021-12-14,,"('Ireland', nan)"
"Vintners  Road, 2885",England,441272,Poultry and fish,(+44) 7514 774688,johnny_wood1820901669@hourpy.biz,2021-04-05,Milton Keynes,"('England', 'Milton Keynes')"
"Birkbeck  Street, 862",England,429396,Bakery products,(+44) 5737 363407,johnny_wood922429773@fuliss.net,2021-06-10,Winchester,"('England', 'Winchester')"
"Rosewood Tunnel, 3050",Ireland,444807,Animal feeds,(+44) 2476 867463,joseph_adams1918007038@liret.org,2021-02-10,Cork,"('Ireland', 'Cork')"
"Bective  Hill, 8171",England,429483,Animal feeds,(+44) 3161 250735,joseph_adams665433467@muall.tech,2021-03-27,Plymouth,"('England', 'Plymouth')"
"Victoria  Walk, 9210",England,429390,Animal feeds,(+44) 6434 600006,joseph_adams86758910@nimogy.biz,2021-01-29,,"('England', nan)"
"Thoresby   Hill, 7261",Ireland,445651,Animal feeds,(+44) 4428 57288,joseph_bristow1026955901@ubusive.com,2021-07-10,Limerick,"('Ireland', 'Limerick')"
"Cingworth  Drive, 2190",Ireland,444016,Fruit and vegetables,(+44) 4262 23846,joseph_bristow173881485@vetan.org,2021-05-04,Waterford,"('Ireland', 'Waterford')"
"Tilloch   Lane, 8052",Ireland,443672,Milling,(+44) 3122 441501,joseph_clifford1070684701@liret.org,2021-09-12,,"('Ireland', nan)"
"Rivervalley Road, 973",Ireland,444202,Dairy products,(+44) 8604 564184,joseph_clifford1735425651@ubusive.com,2021-06-29,Cork,"('Ireland', 'Cork')"
"Fawn Road, 3367",England,443833,Poultry and fish,(+44) 5024 610362,joseph_edler204443267@infotech44.tech,2021-04-14,Winchester,"('England', 'Winchester')"
"Coleman  Vale, 6313",Ireland,443837,Dairy products,(+44) 1411 762252,joseph_edler2050502003@eirey.tech,2021-03-22,Waterford,"('Ireland', 'Waterford')"
"Queensberry  Grove, 5053",England,440136,Fruit and vegetables,(+44) 8682 863260,joseph_evans1646485425@deons.tech,2021-08-30,Milton Keynes,"('England', 'Milton Keynes')"
"Ellerman   Alley, 9173",Ireland,429472,Dairy products,(+44) 1377 01050,joseph_evans238350080@guentu.biz,2021-09-06,Waterford,"('Ireland', 'Waterford')"
"Underwood  Grove, 7462",England,433948,Fruit and vegetables,(+44) 2711 05037,joseph_gregory554884712@acrit.org,2021-05-11,Winchester,"('England', 'Winchester')"
"Chancellor  Alley, 2828",England,444424,Bakery products,(+44) 4828 172276,joseph_gregory678385679@typill.biz,2021-08-24,Plymouth,"('England', 'Plymouth')"
"Chalcot  Boulevard, 6315",England,443971,Poultry and fish,(+44) 1785 740066,joseph_harris1650076907@brety.org,2021-12-03,,"('England', nan)"
"Amwell    Road, 1432",England,444351,Fruit and vegetables,(+44) 7571 618610,joseph_harris394300150@acrit.org,2021-09-05,,"('England', nan)"
"Dunstans  Walk, 9808",Ireland,419748,Milling,(+44) 4622 001133,joseph_harris783785932@naiker.biz,2021-09-06,Waterford,"('Ireland', 'Waterford')"
"Caroline  Avenue, 7656",England,447100,Bakery products,(+44) 5746 155512,joseph_isaac191071497@bulaffy.com,2021-09-27,Winchester,"('England', 'Winchester')"
"Calderwood   Boulevard, 1757",England,446458,Milling,(+44) 6410 265388,joseph_jones1651896404@womeona.net,2021-06-08,Winchester,"('England', 'Winchester')"
"Chicksand  Grove, 2750",England,444475,Poultry and fish,(+44) 3714 435817,joseph_jones485133341@atink.com,2021-02-10,Milton Keynes,"('England', 'Milton Keynes')"
"Carlton  Road, 3677",England,445955,Animal feeds,(+44) 2026 501528,joseph_knight1019578933@dionrab.com,2021-12-02,Winchester,"('England', 'Winchester')"
"Berry  Drive, 2971",Ireland,419743,Animal feeds,(+44) 1772 044388,joseph_knight841881125@nickia.com,2021-04-20,Limerick,"('Ireland', 'Limerick')"
"Vincent  Tunnel, 3725",England,443805,Poultry and fish,(+44) 1751 336771,joseph_latham1765169181@deons.tech,2021-12-15,Plymouth,"('England', 'Plymouth')"
"Bloomsbury  Drive, 789",England,443965,Animal feeds,(+44) 8801 556761,joseph_latham357064458@grannar.com,2021-03-13,Oxford,"('England', 'Oxford')"
"Longman   Grove, 4112",England,445956,Dairy products,(+44) 1831 034217,joseph_lloyd1242359249@fuliss.net,2021-09-03,Oxford,"('England', 'Oxford')"
"Gathorne   Vale, 1301",England,429129,Fruit and vegetables,(+44) 8441 514072,joseph_lloyd513328319@infotech44.tech,2021-05-07,Plymouth,"('England', 'Plymouth')"
"Collent   Way, 2338",England,442336,Fruit and vegetables,(+44) 4327 05763,joseph_locke1715408762@grannar.com,2021-01-29,Winchester,"('England', 'Winchester')"
"Viscount   Crossroad, 5499",Ireland,443165,Meat,(+44) 3264 486860,joseph_locke2131413654@eirey.tech,2021-12-27,Waterford,"('Ireland', 'Waterford')"
"Sheffield Hill, 3374",England,439142,Animal feeds,(+44) 7612 708511,joseph_mason1323618750@kideod.biz,2021-06-26,Plymouth,"('England', 'Plymouth')"
"Charnwood   Street, 4775",England,444426,Fruit and vegetables,(+44) 8713 311513,joseph_mason1393619789@dionrab.com,2021-03-16,Oxford,"('England', 'Oxford')"
"Cable    Grove, 1729",England,443806,Animal feeds,(+44) 3125 530563,joseph_mcleod1574769821@sheye.org,2021-11-18,Winchester,"('England', 'Winchester')"
"Bagford   Street, 4640",Ireland,444433,Fruit and vegetables,(+44) 2308 017445,joseph_mcleod818477666@sheye.org,2021-02-28,,"('Ireland', nan)"
